"id","fqdn/ip","port","severity","finding","cve","cwe"
"TLS_extensions","sas.sante.fr/185.231.164.110","443","INFO","'server name/#0' 'max fragment length/#1' 'supported_groups/#10' 'EC point formats/#11' 'application layer protocol negotiation/#16' 'encrypt-then-mac/#22' 'extended master secret/#23' 'supported versions/#43' 'key share/#51' 'renegotiation info/#65281'","",""
"TLS_session_ticket","sas.sante.fr/185.231.164.110","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","sas.sante.fr/185.231.164.110","443","INFO","yes","",""
"sessionresumption_ticket","sas.sante.fr/185.231.164.110","443","INFO","not supported","",""
"sessionresumption_ID","sas.sante.fr/185.231.164.110","443","INFO","supported","",""
"TLS_timestamp","sas.sante.fr/185.231.164.110","443","INFO","random","",""
"certificate_compression","sas.sante.fr/185.231.164.110","443","INFO","none","",""
"clientAuth","sas.sante.fr/185.231.164.110","443","INFO","none","",""
"cert_numbers","sas.sante.fr/185.231.164.110","443","INFO","1","",""
"cert_signatureAlgorithm","sas.sante.fr/185.231.164.110","443","OK","SHA256 with RSA","",""
"cert_keySize","sas.sante.fr/185.231.164.110","443","OK","RSA 3072 bits (exponent is 65537)","",""
"cert_keyUsage","sas.sante.fr/185.231.164.110","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","sas.sante.fr/185.231.164.110","443","INFO","TLS Web Server Authentication","",""
"cert_serialNumber","sas.sante.fr/185.231.164.110","443","INFO","E4B5B11702C13AB0CA4979FFA986D7F4","",""
"cert_serialNumberLen","sas.sante.fr/185.231.164.110","443","INFO","16","",""
"cert_fingerprintSHA1","sas.sante.fr/185.231.164.110","443","INFO","5E90FFEC27C2E3BE1D696E664BD436940589615D","",""
"cert_fingerprintSHA256","sas.sante.fr/185.231.164.110","443","INFO","782D47DE2428528ADEFC1C51C78B768ACBAF86D94BA6270179DA31827F5829C2","",""
"cert","sas.sante.fr/185.231.164.110","443","INFO","-----BEGIN CERTIFICATE-----\nMIIIdjCCBl6gAwIBAgIRAOS1sRcCwTqwykl5/6mG1/QwDQYJKoZIhvcNAQELBQAwdjELMAkGA1UEBhMCRlIxETAPBgNVBAoMCENlcnRpZ25hMR0wGwYDVQRhDBROVFJGUi00ODE0NjMwODEwMDAzNjE1MDMGA1UEAwwsQ2VydGlnbmEgU2VydmVyIEF1dGhlbnRpY2F0aW9uIE9WQ1AgRVUgQ0EgRzEwHhcNMjUxMTA2MDAwMDAwWhcNMjYwMjAzMjM1OTU5WjCBlTELMAkGA1UEBhMCRlIxDjAMBgNVBAcMBVBBUklTMUkwRwYDVQQKDEBTRUNSRVRBUklBVCBHRU5FUkFMIERFUyBNSU5JU1RFUkVTIENIQVJHRVMgREVTIEFGRkFJUkVTIFNPQ0lBTEVTMRUwEwYDVQQDDAx3d3cuc2FudGUuZnIxFDASBgNVBAUTC1MzNjM0NTAwMjQzMIIBojANBgkqhkiG9w0BAQEFAAOCAY8AMIIBigKCAYEAyVSL403NdybGpDg309lBwVwfdXy80ITttXuGfHTZlPgInZKejUpLNxtWResxuMXZZiep3L234E8YEHnUEzRqxhT6H8lVyEUiwRAf/vasRj6ZC18qpI3j897FcpYYSnQPFZLG/825fk4kbEuxJ8Wh/pIaCJB0ELTth67meg/OGN46AHsp7ajF5D3Dx+eleCZEmtXI8h3QyAn65ySxH9Ys2+t7cwOZkz5jSuul/EqwT3Z8lS+vI5GRDvb8F+ctaXH5cYr05jOY/icJnjM2mGiAaIOFb0LIRdWjN4VMD+HifUWyH0uBsWAgikkp6Dk9dnY6d2db/EYqw3Ny5SOD7RBiafL7lPe/Cl6DKc07br75aBPA8rC63/TD1q35JKg9alH3ZtbzrK4lk8gLPTln8Pf6A4cafJS1pWRpbhdvrU57w0jPZ953KHuo0zTA8VwHJvjYlgtvTAvnvuLSAMlkGFARRC0fEPBJg2WDYizWzoLbLbI2G8seQGB3InLsAQPOGI7fAgMBAAGjggNdMIIDWTBfBggrBgEFBQcBAQRTMFEwTwYIKwYBBQUHMAKGQ2h0dHA6Ly9jZXJ0LmNlcnRpZ25hLmNvbS9DZXJ0aWduYVNlcnZlckF1dGhlbnRpY2F0aW9uT1ZDUEVVQ0FHMS5jZXIwHwYDVR0jBBgwFoAUoHLmRsQwXOStwhzC1WI4mIFaVKYwDAYDVR0TAQH/BAIwADBTBgNVHSAETDBKMAgGBgQAj3oBBzA0BgsqgXoBgTEBFwEBATAlMCMGCCsGAQUFBwIBFhdodHRwOi8vY3BzLmNlcnRpZ25hLmNvbTAIBgZngQwBAgIwUwYDVR0fBEwwSjBIoEagRIZCaHR0cDovL2NybC5jZXJ0aWduYS5jb20vQ2VydGlnbmFTZXJ2ZXJBdXRoZW50aWNhdGlvbk9WQ1BFVUNBRzEuY3JsMBMGA1UdJQQMMAoGCCsGAQUFBwMBMA4GA1UdDwEB/wQEAwIFoDBVBgNVHREETjBMggx3d3cuc2FudGUuZnKCDmxlbGFiLnNhbnRlLmZygghzYW50ZS5mcoIUc2Vjb25uZWN0ZXIuc2FudGUuZnKCDHNhcy5zYW50ZS5mcjAdBgNVHQ4EFgQUnqJifCZdOxeoDI7NiZCUTAcjxqwwggGABgorBgEEAdZ5AgQCBIIBcASCAWwBagB2ACW3796hEwGT7ZMHl3CqMiomYg3jWsiqfHUZfeCxqeBlAAABmllu9moAAAQDAEcwRQIgJPHWLluQAbuXqGun0qD/LK4KTKTkiVenucii7OqOWq0CIQDLl087TSOhwHPJruai/glb0NOgZgIImp/A2ycrtf95owB3AJaXZL9VWJet90OHaDcIQnfp8DrV9qTzNm5GpD8PyqnGAAABmllu9hEAAAQDAEgwRgIhAJ+Nr12/thAU/D1z6QskgQQzgIjhUabpFkmKZaOQGXDgAiEA0P3+JJFxe4y5tYa4s2s78ksg3Z93Y+Vs3dT7sry6ZdUAdwAZhtTHKKpv/roDb3gqTQGRqs4tcjEPrs5dcEEtJUzH1AAAAZpZbvfLAAAEAwBIMEYCIQDdKwxBQFKFFP6C9qtdSijAhfNEaknzvghF/YR/dxYxTwIhAKZaO6m8Hw7kSp3YW4yzvkOsiLNFQ7r6Rttdo2geCdpVMA0GCSqGSIb3DQEBCwUAA4ICAQByKsfEnOqRZgEqT0ynQDVj6nJFMEUnjnVcEOfoIci5nEYuWGx6PK+BMN5nduuQNrS8s4j+f83VI47vXOI21oi0yCYrsZ+z8aJ7X+cpipSoh80dKEhsafn4bduFo0OeeBsgNtAXiIdbXNLXlz7p67P+Fmw0TZoM8ZKIMtY6JwBIJnxG171YluGJXZA+wt+2ucPzg3DM3TjoOfcxH0bMnq3bdL9Q0s+/4fKURwHh44cXhuikAUNQw5Qm+e/l7ESk0OQhelaKIRIfPeKVyWZPo9ccAHyTGGswYI7wssGcreaRQ75Z5/z9BDcsnp1b5D3TprRfYqUX6CHFG6m/T0ysWlJAlegiFhSKn+YBiz4zznytX/CYvQdOPzMb3kMI6m1Puz2jOhh0ruzcuPppuDAAgd2/bG9Rwg6wqHP7jAVBwyARQGiEZYMPFJUSj1VtPNvlu9iHLQXiltsKq+zRwPos5UKscl4ijOE16P9z/t4JdznHeoU9nIgAN8TwbECln1WPl1AuZgcQMPDqEWYIZuTJxNUl41XboxtUKOzGZ8CKBC2HTZIsfUHpTMMe4Ko6l6evd9ZAvySLKbVbRiAuVDI/ZbhywyBx5SGTZ5HzL+rxif4XB762HA3HL3uKxJpy6SiDozDE4ImFB8+yuj95NEow8Keb2OxP+nJkFEaS3cln34ah3Q==\n-----END CERTIFICATE-----","",""
"cert_commonName","sas.sante.fr/185.231.164.110","443","OK","www.sante.fr","",""
"cert_commonName_wo_SNI","sas.sante.fr/185.231.164.110","443","INFO","www.sante.fr","",""
"cert_subjectAltName","sas.sante.fr/185.231.164.110","443","INFO","www.sante.fr lelab.sante.fr sante.fr seconnecter.sante.fr sas.sante.fr","",""
"cert_trust","sas.sante.fr/185.231.164.110","443","OK","Ok via SAN (same w/o SNI)","",""
"cert_chain_of_trust","sas.sante.fr/185.231.164.110","443","OK","passed.","",""
"cert_certificatePolicies_EV","sas.sante.fr/185.231.164.110","443","INFO","no","",""
"cert_expirationStatus","sas.sante.fr/185.231.164.110","443","MEDIUM","expires < 60 days (30)","",""
"cert_notBefore","sas.sante.fr/185.231.164.110","443","INFO","2025-11-06 00:00","",""
"cert_notAfter","sas.sante.fr/185.231.164.110","443","MEDIUM","2026-02-03 23:59","",""
"cert_extlifeSpan","sas.sante.fr/185.231.164.110","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","sas.sante.fr/185.231.164.110","443","INFO","not present","",""
"cert_crlDistributionPoints","sas.sante.fr/185.231.164.110","443","INFO","http://crl.certigna.com/CertignaServerAuthenticationOVCPEUCAG1.crl","",""
"cert_ocspURL","sas.sante.fr/185.231.164.110","443","INFO","--","",""
"OCSP_stapling","sas.sante.fr/185.231.164.110","443","INFO","not offered","",""
"cert_mustStapleExtension","sas.sante.fr/185.231.164.110","443","INFO","--","",""
"DNS_CAArecord","sas.sante.fr/185.231.164.110","443","LOW","--","",""
"certificate_transparency","sas.sante.fr/185.231.164.110","443","OK","yes (certificate extension)","",""
"certs_countServer","sas.sante.fr/185.231.164.110","443","INFO","3","",""
"certs_list_ordering_problem","sas.sante.fr/185.231.164.110","443","LOW","yes","",""
"cert_caIssuers","sas.sante.fr/185.231.164.110","443","INFO","Certigna Server Authentication OVCP EU CA G1 (Certigna from FR)","",""
"intermediate_cert <#1>","sas.sante.fr/185.231.164.110","443","INFO","-----BEGIN CERTIFICATE-----\nMIIDqDCCApCgAwIBAgIJAP7c4wEPyUj/MA0GCSqGSIb3DQEBBQUAMDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAPBgNVBAMMCENlcnRpZ25hMB4XDTA3MDYyOTE1MTMwNVoXDTI3MDYyOTE1MTMwNVowNDELMAkGA1UEBhMCRlIxEjAQBgNVBAoMCURoaW15b3RpczERMA8GA1UEAwwIQ2VydGlnbmEwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDIaPHJ1tazNHUmgh7stL7qXOEm7RFHYeGifBZ4QCHkYJ5ayGPhxLGWkv8YbWkj4Sti993iNi+RB7lIzw7sebYs5zRLcAglozyHGxnygQcPOJAZ0xH+hrTy0V4eHpbNgGzOOzGTtvKg0KmVEn2lmsxryIRWijOp5yIVUxbwzBfsV1/pogqYCd7jX5xv3EjjhQsVWqa6n6xI4wmy9/Qy3l40vhx4XUJbzg4ij02Q130yGLMLLGq/jj8UEYkgDncUtT2UCIf3JR7VsmAA7G8qKCVuKj4YYxclPz5EIBb2JsglrgVKtOdjLPOMFlN+XPsRGgjBRmKfIrjxwo1p3Po6WAbfAgMBAAGjgbwwgbkwDwYDVR0TAQH/BAUwAwEB/zAdBgNVHQ4EFgQUGu3+QTmQtCRZvgHyUtVF9lo53BEwZAYDVR0jBF0wW4AUGu3+QTmQtCRZvgHyUtVF9lo53BGhOKQ2MDQxCzAJBgNVBAYTAkZSMRIwEAYDVQQKDAlEaGlteW90aXMxETAPBgNVBAMMCENlcnRpZ25hggkA/tzjAQ/JSP8wDgYDVR0PAQH/BAQDAgEGMBEGCWCGSAGG+EIBAQQEAwIABzANBgkqhkiG9w0BAQUFAAOCAQEAhQMeknH2Qq/ho2Ge6/PAD/Kl1NqV5ta+aDY9fm4fTIrv0Q8hbV6lUmPOEvjvKtpv6zf+EwLHyzs+ImvaYS5/1HI93TDhHkxAGYwP15zRgzB7mFncfca5DClMoTOi62c6ZYTTluLtdkVwj7Ur3vkj1kluPBS1xp81HlDQwY9qcEQCYsuuHWhBp6pX6FOqB9IG9tUUBguRA3UsbHK1YZWaDYu5Def131TN3ubY1gkIl2PlwS6wt0QmwCbAr1UwnjvVNioZBPRcHv/PLLf/0P2HQBHVESO7SMAhqaQoLf0V+LBOK/QwWyH8EZE0vkHve52Xdf+XlcCWWC/qu0bXu+TZLg==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","sas.sante.fr/185.231.164.110","443","INFO","E3B6A2DB2ED7CE48842F7AC53241C7B71D54144BFB40C11F3F1D0B42F5EEA12D","",""
"intermediate_cert_notBefore <#1>","sas.sante.fr/185.231.164.110","443","INFO","2007-06-29 15:13","",""
"intermediate_cert_notAfter <#1>","sas.sante.fr/185.231.164.110","443","OK","2027-06-29 15:13","",""
"intermediate_cert_expiration <#1>","sas.sante.fr/185.231.164.110","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","sas.sante.fr/185.231.164.110","443","INFO","Certigna <-- Certigna","",""
"intermediate_cert <#2>","sas.sante.fr/185.231.164.110","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFhTCCBG2gAwIBAgIUZC/nHF2pouqOZECc9JYzehjW3kAwDQYJKoZIhvcNAQEMBQAwNDELMAkGA1UEBhMCRlIxEjAQBgNVBAoMCURoaW15b3RpczERMA8GA1UEAwwIQ2VydGlnbmEwHhcNMjUwMjI4MDk0OTA0WhcNMjcwNjI4MDk0OTAzWjB2MQswCQYDVQQGEwJGUjERMA8GA1UECgwIQ2VydGlnbmExHTAbBgNVBGEMFE5UUkZSLTQ4MTQ2MzA4MTAwMDM2MTUwMwYDVQQDDCxDZXJ0aWduYSBTZXJ2ZXIgQXV0aGVudGljYXRpb24gT1ZDUCBFVSBDQSBHMTCCAiIwDQYJKoZIhvcNAQEBBQADggIPADCCAgoCggIBANZ0kTuG6eFTF0KPbtvYBB5zIq+eR03FgyQAyRZE0lqCGRyx96ko+W/yyfxbCgPxMw5jlxdXteXBh8DLc5S4w0ICfOSc8vabFuXKhKa8BAB5/VtdzZosAF1AvFC1WLEVvPiUJRTsY0BkhnFI0UKdLN145hY4EL+CaSUENQ19006BR5P5HeWtmikYHgiq/TBlhTsnaYB6SL8mT40GfBxmp6PEjjrhKLurSQOMbF+6HiEnfZUr3OrKDncxN0GHxFYcIFBTL53JBNFA9qbPYsD6KubJmUqVoImyRKR+eXJHVNfPMhYzQv3EaYh2rpHRsjV96yZBIqBc3QSw82gj8bxh+rZRz8e+QISMlvljhHXqn+Qy4puuMt+3yQmnwFTYJQ13NFv1Uh3cJ5tEHP+yaLLCDqjy+cGCwNGMgsdWhS/67F4/AvRyI424psxuS/RbnKRrva0ZpDLTABgqfnONeU0LdkP817nGKNTKX2BDMD93BzOKzjDSBITJIRR8QICTKtQzmaKhd4UgbqPp+Bq1dMVhk5wW+x+bIHcB+wpqkO534SRMz93ijW2hSKrDWa2CB0Pl5tgcoGZThtjB3/Fm45XQLfW+vcTf+7nH8CRjMXO9swS6TovOXIpa5aG3jM+Dgewg6RbxtO/uIjv1zuIdS02d2h8Is2CvJ9/duOKucuYt1YnfAgMBAAGjggFLMIIBRzBBBggrBgEFBQcBAQQ1MDMwMQYIKwYBBQUHMAKGJWh0dHA6Ly9jZXJ0LmNlcnRpZ25hLmNvbS9DZXJ0aWduYS5jZXIwHwYDVR0jBBgwFoAUGu3+QTmQtCRZvgHyUtVF9lo53BEwEgYDVR0TAQH/BAgwBgEB/wIBADBIBgNVHSAEQTA/MAgGBmeBDAECAjAzBgoqgXoBgTEBAAECMCUwIwYIKwYBBQUHAgEWF2h0dHA6Ly9jcHMuY2VydGlnbmEuY29tMDUGA1UdHwQuMCwwKqAooCaGJGh0dHA6Ly9jcmwuY2VydGlnbmEuY29tL0NlcnRpZ25hLmNybDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDgYDVR0PAQH/BAQDAgEGMB0GA1UdDgQWBBSgcuZGxDBc5K3CHMLVYjiYgVpUpjANBgkqhkiG9w0BAQwFAAOCAQEAkYjFkMa/La7tXDId/3ltDS8PKsxhxmOBA6bRsLeDQWIU2E1M/1A1y0bRkw4Y6ZRGmkVLLdQRD9mJIvxnllTyoeOzJPk0BVW6xVgPncatyhNx0bKEFouetx7k+J7yKhu/k3jJP9XAxtbCWViQ4rZ3BvABYHA8rBmfccbVMr04a/+ILTpT/1QiGzhHcpo2fnlQ+okXq0cuikN5/WMlHNgsTJIG2b5yEFtYY84Hlx0ejJX3cOAd4pot9vHdjv8e2KvIq/jopdB5lyv/wbaQ4EHz9i5Z4dvmECjsx9oEHRDmUoeEoV1sb/I/2np3PHjtYTrzzoOTYUaebmdXkFasRpTx1w==\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2>","sas.sante.fr/185.231.164.110","443","INFO","1A209DB499625B4EA29F597BE7744BA1E240B8C7629F75B41A3373339FD7EDDF","",""
"intermediate_cert_notBefore <#2>","sas.sante.fr/185.231.164.110","443","INFO","2025-02-28 09:49","",""
"intermediate_cert_notAfter <#2>","sas.sante.fr/185.231.164.110","443","OK","2027-06-28 09:49","",""
"intermediate_cert_expiration <#2>","sas.sante.fr/185.231.164.110","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2>","sas.sante.fr/185.231.164.110","443","INFO","Certigna Server Authentication OVCP EU CA G1 <-- Certigna","",""
"intermediate_cert_badOCSP","sas.sante.fr/185.231.164.110","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","sas.sante.fr/185.231.164.110","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","sas.sante.fr/185.231.164.110","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","sas.sante.fr/185.231.164.110","443","INFO","1767500272","",""
"HSTS_time","sas.sante.fr/185.231.164.110","443","OK","730 days (=63072000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","sas.sante.fr/185.231.164.110","443","INFO","only for this domain","",""
"HSTS_preload","sas.sante.fr/185.231.164.110","443","INFO","domain is NOT marked for preloading","",""
"HPKP","sas.sante.fr/185.231.164.110","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","sas.sante.fr/185.231.164.110","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","sas.sante.fr/185.231.164.110","443","INFO","No application banner found","",""
"cookie_count","sas.sante.fr/185.231.164.110","443","INFO","0 at '/'","",""
"X-Frame-Options","sas.sante.fr/185.231.164.110","443","OK","DENY","",""
"X-Content-Type-Options","sas.sante.fr/185.231.164.110","443","OK","nosniff","",""
"X-XSS-Protection","sas.sante.fr/185.231.164.110","443","INFO","1; mode=block","",""
"Referrer-Policy","sas.sante.fr/185.231.164.110","443","INFO","no-referrer","",""
"Cache-Control","sas.sante.fr/185.231.164.110","443","INFO","no-cache","",""
"banner_reverseproxy","sas.sante.fr/185.231.164.110","443","INFO","--","","CWE-200"
"heartbleed","sas.sante.fr/185.231.164.110","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","sas.sante.fr/185.231.164.110","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","sas.sante.fr/185.231.164.110","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","sas.sante.fr/185.231.164.110","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","sas.sante.fr/185.231.164.110","443","OK","supported","","CWE-310"
"secure_client_renego","sas.sante.fr/185.231.164.110","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","sas.sante.fr/185.231.164.110","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","sas.sante.fr/185.231.164.110","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","sas.sante.fr/185.231.164.110","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","sas.sante.fr/185.231.164.110","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","sas.sante.fr/185.231.164.110","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","sas.sante.fr/185.231.164.110","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","sas.sante.fr/185.231.164.110","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","sas.sante.fr/185.231.164.110","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=782D47DE2428528ADEFC1C51C78B768ACBAF86D94BA6270179DA31827F5829C2","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","sas.sante.fr/185.231.164.110","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","sas.sante.fr/185.231.164.110","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST","sas.sante.fr/185.231.164.110","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","sas.sante.fr/185.231.164.110","443","LOW","potentially vulnerable, uses obsolete TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","sas.sante.fr/185.231.164.110","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","sas.sante.fr/185.231.164.110","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11_12","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_13_14","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_15","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chromium_137_win11","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_137_win11","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_8_win7","sas.sante.fr/185.231.164.110","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win81","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_winphone81","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-edge_133_win11_23h2","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_ios_184","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_154_osx_1231","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_184_osx_154","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_7u25","sas.sante.fr/185.231.164.110","443","INFO","No connection","",""
"clientsimulation-java_80442","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1102","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_1703","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java_2106","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_336","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_102e","sas.sante.fr/185.231.164.110","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
